"x","y","z"
-117.34,47.56,713.41
-117.34,47.6,825.51
-117.34,47.64,657.55
-117.34,47.68,588.29
-117.34,47.72,636.32
-117.34,47.76,575.92
-117.34,47.8,583.78
-117.34,47.84,563.95
-117.34,47.88,578.37
-117.34,47.92,545.11
-117.34,47.96,566.09
-117.34,48,611.52
-117.34,48.04,653.97
-117.34,48.08,692.74
-117.34,48.12,795.32
-117.34,48.16,836.5
-117.34,48.2,807.26
-117.34,48.24,733.93
-117.34,48.28,619.95
-117.34,48.32,623.87
-117.34,48.36,651.7
-117.34,48.4,686.68
-117.34,48.44,755.8
-117.34,48.48,811.37
-117.34,48.52,787.66
-117.34,48.56,632.28
-117.34,48.6,820.52
-117.34,48.64,870.95
-117.34,48.68,926.16
-117.34,48.72,949.14
-117.34,48.76,1267.48
-117.34,48.8,1216.13
-117.3,44.84,1108.37
-117.3,44.88,1225.71
-117.3,44.92,1282.12
-117.3,44.96,1485.92
-117.3,45,1991.62
-117.3,45.04,1697.28
-117.3,45.08,2038.93
-117.3,45.12,1868.28
-117.3,45.16,2788.23
-117.3,45.2,2351.56
-117.3,45.24,2627.7
-117.3,45.28,1819.71
-117.3,45.32,1722.07
-117.3,45.36,1393.53
-117.3,45.4,1183.46
-117.3,45.44,1201.66
-117.3,45.48,1278.76
-117.3,45.52,1250.82
-117.3,45.56,1347.31
-117.3,45.6,1426.49
-117.3,45.64,1405.96
-117.3,45.68,1372.19
-117.3,45.72,1396
-117.3,45.76,1406.71
-117.3,45.8,1416.96
-117.3,45.84,1353.52
-117.3,45.88,1328.03
-117.3,45.92,1306.25
-117.3,45.96,1189
-117.3,46,953.32
-117.3,46.04,453.42
-117.3,46.08,752.97
-117.3,46.12,1446.26
-117.3,46.16,1255.43
-117.3,46.2,870.45
-117.3,46.24,977.69
-117.3,46.28,791.04
-117.3,46.32,843.41
-117.3,46.36,773.91
-117.3,46.4,717.54
-117.3,46.44,504.91
-117.3,46.48,815.28
-117.3,46.52,835.66
-117.3,46.56,652.13
-117.3,46.6,760.36
-117.3,46.64,803.11
-117.3,46.68,792.43
-117.3,46.72,767.6
-117.3,46.76,756.98
-117.3,46.8,720.36
-117.3,46.84,742.85
-117.3,46.88,745.05
-117.3,46.92,648.48
-117.3,46.96,745.89
-117.3,47,758.69
-117.3,47.04,848.81
-117.3,47.08,764.5
-117.3,47.12,774.94
-117.3,47.16,781.08
-117.3,47.2,774.02
-117.3,47.24,768.32
-117.3,47.28,737.11
-117.3,47.32,770.55
-117.3,47.36,744.55
-117.3,47.4,750.91
-117.3,47.44,775.54
-117.3,47.48,756.39
-117.3,47.52,671.65
-117.3,47.56,825.34
-117.3,47.6,998.79
-117.3,47.64,622.69
-117.3,47.68,597.28
-117.3,47.72,704.53
-117.3,47.76,573.51
-117.3,47.8,592.75
-117.3,47.84,605.29
-117.3,47.88,715
-117.3,47.92,631.45
-117.3,47.96,750.13
-117.3,48,604.6
-117.3,48.04,637.91
-117.3,48.08,831.74
-117.3,48.12,893.88
-117.3,48.16,730.33
-117.3,48.2,692.96
-117.3,48.24,681.14
-117.3,48.28,625.97
-117.3,48.32,623.27
-117.3,48.36,625.46
-117.3,48.4,623.04
-117.3,48.44,620.42
-117.3,48.48,807.95
-117.3,48.52,650.39
-117.3,48.56,827.66
-117.3,48.6,805.53
-117.3,48.64,1033.39
-117.3,48.68,1545.48
-117.3,48.72,1793.82
-117.3,48.76,953.25
-117.3,48.8,878.8
-117.26,44.84,1051.62
-117.26,44.88,1138.7
-117.26,44.92,1108.69
-117.26,44.96,1437.64
-117.26,45,2030.58
-117.26,45.04,2401.37
-117.26,45.08,2273.43
-117.26,45.12,2098.69
-117.26,45.16,2496.98
-117.26,45.2,2163.27
-117.26,45.24,2422.09
-117.26,45.28,2711.72
-117.26,45.32,1634.82
-117.26,45.36,1255.07
-117.26,45.4,1178.59
-117.26,45.44,1214.25
-117.26,45.48,1297.35
-117.26,45.52,1251.84
-117.26,45.56,1320.84
-117.26,45.6,1331.65
-117.26,45.64,1301.1
-117.26,45.68,1329.36
-117.26,45.72,1266.88
-117.26,45.76,1350.83
-117.26,45.8,1478.97
-117.26,45.84,1205.68
-117.26,45.88,1344.18
-117.26,45.92,1303.46
-117.26,45.96,1199.8
-117.26,46,1068.13
-117.26,46.04,435.27
-117.26,46.08,926.75
-117.26,46.12,1345.7
-117.26,46.16,966.37
-117.26,46.2,1116.02
-117.26,46.24,943.53
-117.26,46.28,819.96
-117.26,46.32,547.72
-117.26,46.36,586.66
-117.26,46.4,368.29
-117.26,46.44,831.13
-117.26,46.48,576.62
-117.26,46.52,610.34
-117.26,46.56,448.25
-117.26,46.6,820.92
-117.26,46.64,794.19
-117.26,46.68,762.03
-117.26,46.72,789.19
-117.26,46.76,758.72
-117.26,46.8,678.21
-117.26,46.84,689.5
-117.26,46.88,754.9
-117.26,46.92,738.07
-117.26,46.96,738.05
-117.26,47,765.21
-117.26,47.04,792.96
-117.26,47.08,785.45
-117.26,47.12,781.86
-117.26,47.16,775.77
-117.26,47.2,781.46
-117.26,47.24,740.81
-117.26,47.28,785.55
-117.26,47.32,775.42
-117.26,47.36,768.58
-117.26,47.4,690.86
-117.26,47.44,731.17
-117.26,47.48,782.96
-117.26,47.52,771.4
-117.26,47.56,802.09
-117.26,47.6,673.23
-117.26,47.64,625.33
-117.26,47.68,602.39
-117.26,47.72,738.85
-117.26,47.76,576.2
-117.26,47.8,681.06
-117.26,47.84,639.47
-117.26,47.88,646.79
-117.26,47.92,637.04
-117.26,47.96,666.02
-117.26,48,622.58
-117.26,48.04,672.78
-117.26,48.08,889.55
-117.26,48.12,724.57
-117.26,48.16,828.81
-117.26,48.2,885.66
-117.26,48.24,683.27
-117.26,48.28,620.92
-117.26,48.32,656.03
-117.26,48.36,762.76
-117.26,48.4,767.22
-117.26,48.44,830.02
-117.26,48.48,726.56
-117.26,48.52,814.65
-117.26,48.56,851.41
-117.26,48.6,928.68
-117.26,48.64,1023.45
-117.26,48.68,1287.18
-117.26,48.72,1654.07
-117.26,48.76,1225.8
-117.26,48.8,1554.8
-117.22,44.84,943.24
-117.22,44.88,1264.72
-117.22,44.92,1473.61
-117.22,44.96,1708.37
-117.22,45,1710.63
-117.22,45.04,1674.02
-117.22,45.08,2474.45
-117.22,45.12,2574.41
-117.22,45.16,2633.04
-117.22,45.2,2625.79
-117.22,45.24,1987.32
-117.22,45.28,1495.66
-117.22,45.32,1408.12
-117.22,45.36,1261.67
-117.22,45.4,1217.12
-117.22,45.44,1233.66
-117.22,45.48,1315.53
-117.22,45.52,1268.29
-117.22,45.56,1284.02
-117.22,45.6,1193.25
-117.22,45.64,1284.48
-117.22,45.68,1267.62
-117.22,45.72,1238.37
-117.22,45.76,1193.92
-117.22,45.8,1210.19
-117.22,45.84,1249.23
-117.22,45.88,987.83
-117.22,45.92,1339.22
-117.22,45.96,1188.01
-117.22,46,1203.49
-117.22,46.04,674.76
-117.22,46.08,922.08
-117.22,46.12,1261.51
-117.22,46.16,1078.62
-117.22,46.2,995.16
-117.22,46.24,894.65
-117.22,46.28,680.83
-117.22,46.32,535.18
-117.22,46.36,642.07
-117.22,46.4,309.76
-117.22,46.44,411.39
-117.22,46.48,620.25
-117.22,46.52,428.36
-117.22,46.56,843.93
-117.22,46.6,818.26
-117.22,46.64,826.15
-117.22,46.68,821.47
-117.22,46.72,811.62
-117.22,46.76,740.65
-117.22,46.8,780.45
-117.22,46.84,731.93
-117.22,46.88,760.79
-117.22,46.92,767.33
-117.22,46.96,741.31
-117.22,47,770.19
-117.22,47.04,787.3
-117.22,47.08,768.81
-117.22,47.12,744.25
-117.22,47.16,771.17
-117.22,47.2,726.56
-117.22,47.24,765.79
-117.22,47.28,788.38
-117.22,47.32,795.24
-117.22,47.36,791.4
-117.22,47.4,745.07
-117.22,47.44,763.27
-117.22,47.48,681.48
-117.22,47.52,780.08
-117.22,47.56,773.9
-117.22,47.6,677.67
-117.22,47.64,636.09
-117.22,47.68,603.12
-117.22,47.72,746.77
-117.22,47.76,700.88
-117.22,47.8,587.56
-117.22,47.84,672
-117.22,47.88,749.04
-117.22,47.92,834.08
-117.22,47.96,742.01
-117.22,48,698.62
-117.22,48.04,635.24
-117.22,48.08,872.98
-117.22,48.12,714.1
-117.22,48.16,816.18
-117.22,48.2,794.7
-117.22,48.24,627.78
-117.22,48.28,627.47
-117.22,48.32,699.39
-117.22,48.36,962.25
-117.22,48.4,1150.85
-117.22,48.44,1148.31
-117.22,48.48,1344.96
-117.22,48.52,1016.78
-117.22,48.56,1138.69
-117.22,48.6,1056.04
-117.22,48.64,1088.98
-117.22,48.68,1280.41
-117.22,48.72,1631.5
-117.22,48.76,1365.78
-117.22,48.8,1762.92
-117.18,44.84,1112.21
-117.18,44.88,1290.32
-117.18,44.92,1052.87
-117.18,44.96,1265.23
-117.18,45,1765.08
-117.18,45.04,1984.09
-117.18,45.08,2189.76
-117.18,45.12,2392.79
-117.18,45.16,2390.82
-117.18,45.2,2721.59
-117.18,45.24,2636.04
-117.18,45.28,1833.92
-117.18,45.32,1354.47
-117.18,45.36,1281.02
-117.18,45.4,1239.26
-117.18,45.44,1330.73
-117.18,45.48,1307.93
-117.18,45.52,1398.68
-117.18,45.56,1375.88
-117.18,45.6,1319.68
-117.18,45.64,1294.97
-117.18,45.68,1185.27
-117.18,45.72,1253.04
-117.18,45.76,1163.71
-117.18,45.8,1052.57
-117.18,45.84,1483.5
-117.18,45.88,1100.99
-117.18,45.92,634.02
-117.18,45.96,1186.38
-117.18,46,792.93
-117.18,46.04,532.26
-117.18,46.08,1235.31
-117.18,46.12,1197.21
-117.18,46.16,1074.79
-117.18,46.2,973.61
-117.18,46.24,566.51
-117.18,46.28,746.78
-117.18,46.32,636.55
-117.18,46.36,549.3
-117.18,46.4,489.59
-117.18,46.44,720.66
-117.18,46.48,462.48
-117.18,46.52,711
-117.18,46.56,884.74
-117.18,46.6,811.51
-117.18,46.64,785.92
-117.18,46.68,808.05
-117.18,46.72,773.64
-117.18,46.76,781.47
-117.18,46.8,775.43
-117.18,46.84,770.59
-117.18,46.88,788.21
-117.18,46.92,827.82
-117.18,46.96,729.69
-117.18,47,729.28
-117.18,47.04,810.34
-117.18,47.08,762.15
-117.18,47.12,766.93
-117.18,47.16,749.76
-117.18,47.2,762.98
-117.18,47.24,786.91
-117.18,47.28,779.23
-117.18,47.32,737.07
-117.18,47.36,792.96
-117.18,47.4,804.33
-117.18,47.44,800.57
-117.18,47.48,753.62
-117.18,47.52,814.59
-117.18,47.56,782.31
-117.18,47.6,716.27
-117.18,47.64,693.34
-117.18,47.68,613.27
-117.18,47.72,907.49
-117.18,47.76,843.33
-117.18,47.8,775.98
-117.18,47.84,717.47
-117.18,47.88,1116.58
-117.18,47.92,1000.58
-117.18,47.96,830.37
-117.18,48,750.3
-117.18,48.04,722.52
-117.18,48.08,924.66
-117.18,48.12,744.59
-117.18,48.16,736.02
-117.18,48.2,804.59
-117.18,48.24,633.46
-117.18,48.28,795.04
-117.18,48.32,951.27
-117.18,48.36,1151.36
-117.18,48.4,1094.04
-117.18,48.44,1048.31
-117.18,48.48,1383.68
-117.18,48.52,1156.96
-117.18,48.56,1267.54
-117.18,48.6,1048.72
-117.18,48.64,1057.44
-117.18,48.68,1583.46
-117.18,48.72,1412.11
-117.18,48.76,1319.15
-117.18,48.8,1568
-117.14,44.84,1216.33
-117.14,44.88,866.71
-117.14,44.92,912.22
-117.14,44.96,1426.15
-117.14,45,1491.82
-117.14,45.04,1767.8
-117.14,45.08,2345.36
-117.14,45.12,1872.36
-117.14,45.16,2468
-117.14,45.2,2452.77
-117.14,45.24,2215.02
-117.14,45.28,1771.88
-117.14,45.32,1366.39
-117.14,45.36,1291.8
-117.14,45.4,1254.69
-117.14,45.44,1327.31
-117.14,45.48,1327.26
-117.14,45.52,1427.55
-117.14,45.56,1399.31
-117.14,45.6,1192.26
-117.14,45.64,1203.53
-117.14,45.68,1068.61
-117.14,45.72,1180.77
-117.14,45.76,1270.26
-117.14,45.8,1356.59
-117.14,45.84,1570.45
-117.14,45.88,1256.62
-117.14,45.92,1059.03
-117.14,45.96,574.78
-117.14,46,1104.2
-117.14,46.04,415.42
-117.14,46.08,1191.08
-117.14,46.12,1124.08
-117.14,46.16,1071.51
-117.14,46.2,952.39
-117.14,46.24,785.76
-117.14,46.28,565.46
-117.14,46.32,453.58
-117.14,46.36,487.52
-117.14,46.4,473.89
-117.14,46.44,384.5
-117.14,46.48,854.51
-117.14,46.52,893.72
-117.14,46.56,807.04
-117.14,46.6,821.89
-117.14,46.64,818.8
-117.14,46.68,762.4
-117.14,46.72,743.85
-117.14,46.76,756.59
-117.14,46.8,797.71
-117.14,46.84,779.8
-117.14,46.88,787.04
-117.14,46.92,799.71
-117.14,46.96,808.07
-117.14,47,781.17
-117.14,47.04,785.1
-117.14,47.08,791.21
-117.14,47.12,813.29
-117.14,47.16,768.27
-117.14,47.2,781.07
-117.14,47.24,782.65
-117.14,47.28,762.69
-117.14,47.32,885.28
-117.14,47.36,842.71
-117.14,47.4,855.49
-117.14,47.44,775.13
-117.14,47.48,785.31
-117.14,47.52,824.88
-117.14,47.56,909.13
-117.14,47.6,693.25
-117.14,47.64,622.89
-117.14,47.68,616.46
-117.14,47.72,687.08
-117.14,47.76,1002.78
-117.14,47.8,819.92
-117.14,47.84,910.24
-117.14,47.88,939.13
-117.14,47.92,1551.38
-117.14,47.96,966.39
-117.14,48,925.27
-117.14,48.04,1003.57
-117.14,48.08,858.66
-117.14,48.12,635.09
-117.14,48.16,713
-117.14,48.2,865.84
-117.14,48.24,620.46
-117.14,48.28,785.37
-117.14,48.32,1038.86
-117.14,48.36,1278.55
-117.14,48.4,1352.95
-117.14,48.44,1692.85
-117.14,48.48,1363.12
-117.14,48.52,1558.22
-117.14,48.56,1315.65
-117.14,48.6,1258.82
-117.14,48.64,1237.23
-117.14,48.68,1164.6
-117.14,48.72,1461.9
-117.14,48.76,1642.82
-117.14,48.8,1531.78
-117.1,44.84,850.85
-117.1,44.88,805.83
-117.1,44.92,909.07
-117.1,44.96,1148.72
-117.1,45,1518.24
-117.1,45.04,2155.1
-117.1,45.08,2205.96
-117.1,45.12,1848.59
-117.1,45.16,2133.1
-117.1,45.2,2255.68
-117.1,45.24,1742.07
-117.1,45.28,1533.38
-117.1,45.32,1444.72
-117.1,45.36,1410.86
-117.1,45.4,1387.09
-117.1,45.44,1437.11
-117.1,45.48,1356.09
-117.1,45.52,1298.06
-117.1,45.56,1366.69
-117.1,45.6,1370.21
-117.1,45.64,1223.93
-117.1,45.68,1125.42
-117.1,45.72,1192.07
-117.1,45.76,1273.4
-117.1,45.8,1382.13
-117.1,45.84,1597.82
-117.1,45.88,1406.44
-117.1,45.92,1030.51
-117.1,45.96,1200
-117.1,46,722.57
-117.1,46.04,468.19
-117.1,46.08,1145.34
-117.1,46.12,1044.42
-117.1,46.16,1016.55
-117.1,46.2,929.88
-117.1,46.24,820.1
-117.1,46.28,480.83
-117.1,46.32,446.6
-117.1,46.36,500.59
-117.1,46.4,309.78
-117.1,46.44,589.92
-117.1,46.48,891.92
-117.1,46.52,848.69
-117.1,46.56,794.46
-117.1,46.6,837.17
-117.1,46.64,923.08
-117.1,46.68,752.19
-117.1,46.72,798.57
-117.1,46.76,806.18
-117.1,46.8,780.7
-117.1,46.84,792.68
-117.1,46.88,793.17
-117.1,46.92,779.62
-117.1,46.96,782.5
-117.1,47,814.08
-117.1,47.04,794.63
-117.1,47.08,784.46
-117.1,47.12,810.17
-117.1,47.16,803.57
-117.1,47.2,798.84
-117.1,47.24,858.68
-117.1,47.28,848.91
-117.1,47.32,882.28
-117.1,47.36,786.33
-117.1,47.4,788.18
-117.1,47.44,751.16
-117.1,47.48,792.09
-117.1,47.52,792.7
-117.1,47.56,1069.49
-117.1,47.6,827.79
-117.1,47.64,696.94
-117.1,47.68,622.71
-117.1,47.72,699.87
-117.1,47.76,755.51
-117.1,47.8,655.18
-117.1,47.84,897.49
-117.1,47.88,1195.46
-117.1,47.92,1354.55
-117.1,47.96,896.49
-117.1,48,861.19
-117.1,48.04,1063.98
-117.1,48.08,745.17
-117.1,48.12,858.4
-117.1,48.16,686.58
-117.1,48.2,773.81
-117.1,48.24,693.39
-117.1,48.28,1174.95
-117.1,48.32,950.65
-117.1,48.36,832.74
-117.1,48.4,1023.58
-117.1,48.44,1221.97
-117.1,48.48,1115.43
-117.1,48.52,1380
-117.1,48.56,1160.41
-117.1,48.6,969.8
-117.1,48.64,1133.62
-117.1,48.68,1038.59
-117.1,48.72,1289.58
-117.1,48.76,1578.6
-117.1,48.8,1561.64
-117.06,44.84,935.45
-117.06,44.88,772.22
-117.06,44.92,919.12
-117.06,44.96,1093.38
-117.06,45,1406.79
-117.06,45.04,1891.3
-117.06,45.08,1972.91
-117.06,45.12,2002.87
-117.06,45.16,1960.29
-117.06,45.2,1872.16
-117.06,45.24,1744.5
-117.06,45.28,1696
-117.06,45.32,1514.08
-117.06,45.36,1418.84
-117.06,45.4,1454.47
-117.06,45.44,1481.82
-117.06,45.48,1427.67
-117.06,45.52,1440.65
-117.06,45.56,1426.57
-117.06,45.6,1340.88
-117.06,45.64,1286.82
-117.06,45.68,1200.27
-117.06,45.72,1128.54
-117.06,45.76,1308.96
-117.06,45.8,1436.9
-117.06,45.84,1495.95
-117.06,45.88,1380.96
-117.06,45.92,766.31
-117.06,45.96,701.34
-117.06,46,675.02
-117.06,46.04,376.82
-117.06,46.08,1160.4
-117.06,46.12,1058.14
-117.06,46.16,877.1
-117.06,46.2,911.74
-117.06,46.24,818.6
-117.06,46.28,711.99
-117.06,46.32,529.52
-117.06,46.36,230.16
-117.06,46.4,283.41
-117.06,46.44,591.14
-117.06,46.48,862.66
-117.06,46.52,868.16
-117.06,46.56,787.44
-117.06,46.6,847.94
-117.06,46.64,987.88
-117.06,46.68,772.91
-117.06,46.72,805.68
-117.06,46.76,812.72
-117.06,46.8,821.68
-117.06,46.84,829.13
-117.06,46.88,805.34
-117.06,46.92,792.9
-117.06,46.96,792.4
-117.06,47,819.99
-117.06,47.04,812.16
-117.06,47.08,803.06
-117.06,47.12,810.01
-117.06,47.16,804.83
-117.06,47.2,786.86
-117.06,47.24,792.96
-117.06,47.28,836.81
-117.06,47.32,851.63
-117.06,47.36,818.83
-117.06,47.4,809.01
-117.06,47.44,754.66
-117.06,47.48,794.89
-117.06,47.52,869.14
-117.06,47.56,1111.5
-117.06,47.6,1256.88
-117.06,47.64,688.65
-117.06,47.68,729.28
-117.06,47.72,638.44
-117.06,47.76,665.22
-117.06,47.8,808.82
-117.06,47.84,1092.4
-117.06,47.88,1225.98
-117.06,47.92,1010.83
-117.06,47.96,1052.49
-117.06,48,735.24
-117.06,48.04,806.54
-117.06,48.08,769.15
-117.06,48.12,754.8
-117.06,48.16,679.69
-117.06,48.2,671.79
-117.06,48.24,1030.02
-117.06,48.28,1299.89
-117.06,48.32,1302.68
-117.06,48.36,738.76
-117.06,48.4,942.56
-117.06,48.44,882.82
-117.06,48.48,792.5
-117.06,48.52,843.64
-117.06,48.56,1176.07
-117.06,48.6,936.02
-117.06,48.64,1136.02
-117.06,48.68,1023.72
-117.06,48.72,999.55
-117.06,48.76,1123.16
-117.06,48.8,1382.85
-117.02,44.84,829.77
-117.02,44.88,748.28
-117.02,44.92,916.15
-117.02,44.96,1196.85
-117.02,45,1506.87
-117.02,45.04,1773.01
-117.02,45.08,1882.76
-117.02,45.12,1644.55
-117.02,45.16,1783.03
-117.02,45.2,1523.41
-117.02,45.24,1665.83
-117.02,45.28,1669.68
-117.02,45.32,1586.81
-117.02,45.36,1556.32
-117.02,45.4,1340.67
-117.02,45.44,1263.82
-117.02,45.48,1198.73
-117.02,45.52,1418.94
-117.02,45.56,1472.26
-117.02,45.6,1431.06
-117.02,45.64,1253.15
-117.02,45.68,1283.75
-117.02,45.72,1279.43
-117.02,45.76,1288.51
-117.02,45.8,1366.8
-117.02,45.84,1589.9
-117.02,45.88,1562.56
-117.02,45.92,1159.7
-117.02,45.96,1277.76
-117.02,46,792.58
-117.02,46.04,778.95
-117.02,46.08,653.59
-117.02,46.12,1013.99
-117.02,46.16,757.72
-117.02,46.2,898.03
-117.02,46.24,503.26
-117.02,46.28,538.54
-117.02,46.32,235.78
-117.02,46.36,372.86
-117.02,46.4,280.39
-117.02,46.44,422.1
-117.02,46.48,816.98
-117.02,46.52,830.19
-117.02,46.56,815.82
-117.02,46.6,825.37
-117.02,46.64,887.16
-117.02,46.68,806.16
-117.02,46.72,804.53
-117.02,46.76,817.27
-117.02,46.8,917.65
-117.02,46.84,822.45
-117.02,46.88,859.3
-117.02,46.92,802.14
-117.02,46.96,816.86
-117.02,47,819.17
-117.02,47.04,866.63
-117.02,47.08,843.9
-117.02,47.12,984.38
-117.02,47.16,875.63
-117.02,47.2,811.57
-117.02,47.24,793.82
-117.02,47.28,786.88
-117.02,47.32,842.15
-117.02,47.36,818.22
-117.02,47.4,811.06
-117.02,47.44,768.57
-117.02,47.48,783.96
-117.02,47.52,785.1
-117.02,47.56,917.15
-117.02,47.6,1249.42
-117.02,47.64,902.8
-117.02,47.68,796.01
-117.02,47.72,641.1
-117.02,47.76,696.44
-117.02,47.8,720.11
-117.02,47.84,1084.73
-117.02,47.88,852.86
-117.02,47.92,806.64
-117.02,47.96,1229.28
-117.02,48,725.89
-117.02,48.04,688.58
-117.02,48.08,712.58
-117.02,48.12,721.28
-117.02,48.16,701.18
-117.02,48.2,738.54
-117.02,48.24,1079.02
-117.02,48.28,838.58
-117.02,48.32,733.79
-117.02,48.36,747.51
-117.02,48.4,873.87
-117.02,48.44,766.7
-117.02,48.48,777.13
-117.02,48.52,1021.32
-117.02,48.56,927.43
-117.02,48.6,872.77
-117.02,48.64,994.66
-117.02,48.68,1068.36
-117.02,48.72,1094.19
-117.02,48.76,1679.33
-117.02,48.8,1091.5
-116.98,44.84,855.53
-116.98,44.88,762.74
-116.98,44.92,876.46
-116.98,44.96,1036.01
-116.98,45,1439.87
-116.98,45.04,1523.77
-116.98,45.08,1638.71
-116.98,45.12,1674.03
-116.98,45.16,1797.2
-116.98,45.2,1778.24
-116.98,45.24,1679.3
-116.98,45.28,1376.43
-116.98,45.32,1493.34
-116.98,45.36,1569.87
-116.98,45.4,1509.93
-116.98,45.44,1255.69
-116.98,45.48,1205.72
-116.98,45.52,1490.92
-116.98,45.56,1385.54
-116.98,45.6,1403.52
-116.98,45.64,1371.28
-116.98,45.68,1376.16
-116.98,45.72,1374.65
-116.98,45.76,1351.51
-116.98,45.8,1449.58
-116.98,45.84,1613.56
-116.98,45.88,1291.27
-116.98,45.92,1561.71
-116.98,45.96,1412.61
-116.98,46,1420.26
-116.98,46.04,663.71
-116.98,46.08,250.12
-116.98,46.12,897.03
-116.98,46.16,935.27
-116.98,46.2,312.09
-116.98,46.24,630.02
-116.98,46.28,368.04
-116.98,46.32,529.28
-116.98,46.36,451.32
-116.98,46.4,333.27
-116.98,46.44,307.46
-116.98,46.48,775.75
-116.98,46.52,849.7
-116.98,46.56,859
-116.98,46.6,851.86
-116.98,46.64,892.27
-116.98,46.68,1006.02
-116.98,46.72,799.25
-116.98,46.76,832.43
-116.98,46.8,884.16
-116.98,46.84,903.71
-116.98,46.88,903.63
-116.98,46.92,766.43
-116.98,46.96,814.92
-116.98,47,862.73
-116.98,47.04,1060.17
-116.98,47.08,1067.23
-116.98,47.12,1083.32
-116.98,47.16,796.89
-116.98,47.2,806.72
-116.98,47.24,815.66
-116.98,47.28,801.71
-116.98,47.32,1004.23
-116.98,47.36,828.09
-116.98,47.4,802.86
-116.98,47.44,805.46
-116.98,47.48,818.36
-116.98,47.52,947.85
-116.98,47.56,1312.49
-116.98,47.6,1031.1
-116.98,47.64,1221.14
-116.98,47.68,900.79
-116.98,47.72,651.9
-116.98,47.76,646.89
-116.98,47.8,867.23
-116.98,47.84,1151.99
-116.98,47.88,839.42
-116.98,47.92,1056.57
-116.98,47.96,1158.4
-116.98,48,715.46
-116.98,48.04,874.35
-116.98,48.08,1137
-116.98,48.12,737.43
-116.98,48.16,768.84
-116.98,48.2,844.36
-116.98,48.24,974.87
-116.98,48.28,721.52
-116.98,48.32,744.42
-116.98,48.36,759.68
-116.98,48.4,789.4
-116.98,48.44,797.4
-116.98,48.48,1158.83
-116.98,48.52,914.24
-116.98,48.56,941.45
-116.98,48.6,812.35
-116.98,48.64,906.52
-116.98,48.68,930.75
-116.98,48.72,1292.15
-116.98,48.76,1380.57
-116.98,48.8,1220.91
-116.94,44.84,998.88
-116.94,44.88,892.88
-116.94,44.92,992.09
-116.94,44.96,1249.92
-116.94,45,1544.43
-116.94,45.04,1546.81
-116.94,45.08,1585.69
-116.94,45.12,1498.46
-116.94,45.16,1633
-116.94,45.2,1755.37
-116.94,45.24,1729.43
-116.94,45.28,1629.54
-116.94,45.32,1576.4
-116.94,45.36,1192.9
-116.94,45.4,1418.16
-116.94,45.44,1386.53
-116.94,45.48,1028.72
-116.94,45.52,1454.84
-116.94,45.56,1379.16
-116.94,45.6,1435.2
-116.94,45.64,1425.67
-116.94,45.68,1447.25
-116.94,45.72,1335.29
-116.94,45.76,1472.25
-116.94,45.8,1524.97
-116.94,45.84,1551.44
-116.94,45.88,1465.85
-116.94,45.92,1465.51
-116.94,45.96,897.94
-116.94,46,578.34
-116.94,46.04,529.52
-116.94,46.08,759.43
-116.94,46.12,340.15
-116.94,46.16,588.94
-116.94,46.2,663.21
-116.94,46.24,490.71
-116.94,46.28,661.43
-116.94,46.32,620.3
-116.94,46.36,418.2
-116.94,46.4,418.6
-116.94,46.44,365.81
-116.94,46.48,640.67
-116.94,46.52,873.1
-116.94,46.56,829.71
-116.94,46.6,858.54
-116.94,46.64,859.7
-116.94,46.68,941.84
-116.94,46.72,820.47
-116.94,46.76,838.27
-116.94,46.8,1029.51
-116.94,46.84,951.65
-116.94,46.88,867.18
-116.94,46.92,783.28
-116.94,46.96,765.67
-116.94,47,818.9
-116.94,47.04,918.44
-116.94,47.08,1048.67
-116.94,47.12,827.8
-116.94,47.16,771.85
-116.94,47.2,811.23
-116.94,47.24,862.82
-116.94,47.28,818.44
-116.94,47.32,1109.44
-116.94,47.36,969.57
-116.94,47.4,805.05
-116.94,47.44,804.36
-116.94,47.48,808.03
-116.94,47.52,756.77
-116.94,47.56,951.92
-116.94,47.6,760.7
-116.94,47.64,827.39
-116.94,47.68,843.96
-116.94,47.72,670.55
-116.94,47.76,663.38
-116.94,47.8,724.14
-116.94,47.84,1055.55
-116.94,47.88,785.22
-116.94,47.92,1015.44
-116.94,47.96,1145.28
-116.94,48,765.49
